581,0.886,24681.9492,2301.1559
582,0.8861,24666.2011,2304.9951
583,0.8861,24650.4967,2308.8837
584,0.8862,24634.836,2312.9742
585,0.8862,24619.2185,2316.9396
586,0.8862,24603.6442,2320.7844
587,0.8863,24588.1129,2324.646
588,0.8863,24572.6242,2328.636
589,0.8864,24557.1781,2332.7331
590,0.8864,24541.7744,2336.5783
591,0.8865,24526.4127,2340.2078
592,0.8866,24511.093,2344.0643
593,0.8867,24495.815,2347.9425
594,0.8867,24480.5785,2351.6877
595,0.8868,24465.3834,2355.6963
596,0.8868,24450.2294,2359.6281
597,0.8869,24435.1163,2363.7105
598,0.887,24420.044,2367.4884
599,0.887,24405.0123,2371.279
600,0.8872,24390.0209,2375.3101
601,0.8872,24375.0697,2379.1551
602,0.8873,24360.1585,2383.1904
603,0.8874,24345.2872,2386.9986
604,0.8875,24330.4554,2391.0662
605,0.8875,24315.6631,2395.6027
606,0.8876,24300.9101,2399.8371
607,0.8877,24286.1961,2403.7466
608,0.8878,24271.5211,2407.6943
609,0.8879,24256.8848,2411.5499
610,0.8879,24242.287,2415.5984
611,0.888,24227.7276,2419.3483
612,0.8881,24213.2064,2423.5129
613,0.8882,24198.7232,2427.2622
614,0.8882,24184.2778,2431.1663
615,0.8882,24169.8701,2435.1693
616,0.8883,24155.5,2439.1278
617,0.8884,24141.1671,2443.1143
618,0.8884,24126.8715,2446.9786
619,0.8886,24112.6128,2450.8236
620,0.8886,24098.3909,2454.9793
621,0.8887,24084.2058,2458.7299
622,0.8888,24070.0571,2462.7473
623,0.8888,24055.9447,2466.6857
624,0.8889,24041.8686,2470.5433
625,0.889,24027.8284,2474.6456
626,0.889,24013.8241,2478.3772
627,0.889,23999.8555,2482.3204
628,0.8891,23985.9224,2486.2199
629,0.8891,23972.0247,2489.9861
630,0.8892,23958.1622,2494.1098
631,0.8893,23944.3348,2497.9519
632,0.8894,23930.5422,2501.8193
633,0.8895,23916.7845,2506.3431
634,0.8895,23903.0613,2510.8
635,0.8896,23889.3726,2514.7668
636,0.8897,23875.7182,2518.4591
637,0.8898,23862.0979,2522.2937
638,0.8898,23848.5116,2526.2877
639,0.8899,23834.9592,2530.2161
640,0.89,23821.4405,2534.01
641,0.8901,23807.9553,2537.7322
642,0.8901,23794.5035,2541.6309
643,0.8902,23781.085,2545.597
644,0.8902,23767.6997,2549.5295
645,0.8904,23754.3473,2553.5092
646,0.8904,23741.0277,2557.4099
647,0.8905,23727.7408,2561.1507
648,0.8906,23714.4865,2565.2446
649,0.8906,23701.2646,2569.1092
650,0.8907,23688.075,2573.323
651,0.8907,23674.9175,2577.0548
652,0.8906,23661.792,2580.877
653,0.8907,23648.6984,2584.9892
654,0.8908,23635.6365,2588.7225
655,0.8908,23622.6062,2592.9792
656,0.8908,23609.6073,2596.8696
657,0.8908,23596.6398,2600.6143
658,0.8909,23583.7035,2604.5246
659,0.8909,23570.7982,2608.4707
660,0.891,23557.9239,2612.3706
661,0.8911,23545.0803,2616.3961
662,0.8912,23532.2674,2620.0742
663,0.8912,23519.4851,2624.0954
664,0.8912,23506.7332,2627.9482
665,0.8913,23494.0116,2631.6784
666,0.8914,23481.3201,2635.8566
667,0.8914,23468.6586,2639.7719
668,0.8914,23456.0271,2643.7282
669,0.8915,23443.4254,2647.488
670,0.8916,23430.8533,2651.3275
671,0.8916,23418.3107,2655.3126
672,0.8916,23405.7976,2659.1398
673,0.8917,23393.3137,2663.1948
674,0.8917,23380.8591,2667.1733
675,0.8918,23368.4335,2670.968
676,0.8918,23356.0368,2674.6953
677,0.8918,23343.6689,2678.4815
678,0.8919,23331.3297,2682.5568
679,0.8919,23319.0192,2686.553
680,0.892,23306.737,2690.5253
